gene_id	LFC
CNAG_07854	1.09E+00
CNAG_02434	6.77E-01
CNAG_03400	2.80E-01
CNAG_03772	-8.43E-01
CNAG_00087	-2.27E-01
CNAG_01889	3.17E-01
CNAG_00824	2.00E-01
CNAG_04725	2.73E-01
CNAG_00130	-7.52E-01
CNAG_01021	-3.32E-01
CNAG_12873	8.59E-01
CNAG_01746	1.91E+00
CNAG_01992	7.63E-01
CNAG_02423	6.54E-01
CNAG_00715	-6.68E-01
CNAG_13156	-3.62E-01
CNAG_12616	1.03E+00
CNAG_01345	-2.91E-01
CNAG_04375	-2.90E-01
CNAG_04187	6.50E-01
CNAG_01867	-2.51E-01
CNAG_05141	1.84E-01
CNAG_02988	-3.85E-01
CNAG_02523	1.19E+00
CNAG_01707	2.40E-01
CNAG_05766	5.78E-01
CNAG_12066	-7.77E-01
CNAG_13143	-6.23E-01
CNAG_04630	9.78E-01
CNAG_05827	-2.06E-01
CNAG_12153	-5.03E-01
CNAG_02718	3.43E-01
CNAG_05026	-2.97E-01
CNAG_03998	4.03E-01
CNAG_03747	-4.49E-01
CNAG_03673	2.99E-01
CNAG_06715	8.96E-01
CNAG_03166	3.43E-01
CNAG_00909	-3.90E-01
CNAG_06482	-2.48E-01
CNAG_05531	-6.31E-01
CNAG_00388	2.54E-01
CNAG_02697	5.07E-01
CNAG_07351	8.52E-01
CNAG_01894	-3.76E-01
CNAG_05178	-4.33E-01
CNAG_13119	1.43E+00
CNAG_02051	3.64E-01
CNAG_06999	-1.10E+00
CNAG_06537	-4.79E-01
CNAG_04860	9.84E-01
CNAG_03965	-2.64E-01
CNAG_07803	-5.11E-01
CNAG_01796	2.75E+00
CNAG_12831	-4.96E-01
CNAG_05836	4.58E-01
CNAG_04604	-1.80E-01
CNAG_03740	1.13E+00
CNAG_04171	4.90E-01
CNAG_12306	-2.28E+00
CNAG_05336	5.01E-01
CNAG_06834	1.02E+00
CNAG_02359	-3.76E-01
CNAG_01401	1.12E+00
CNAG_06931	-6.09E-01
CNAG_06285	4.98E-01
CNAG_05781	-2.53E-01
CNAG_02083	1.64E+00
CNAG_01092	-3.48E-01
CNAG_05870	1.25E+00
CNAG_03905	-4.84E-01
CNAG_12117	1.93E+00
CNAG_06606	5.58E-01
CNAG_00508	4.60E-01
CNAG_06910	1.11E+00
CNAG_03735	-2.37E-01
CNAG_06401	2.67E-01
CNAG_02811	-7.48E-01
CNAG_12854	5.50E-01
CNAG_06632	-5.92E-01
CNAG_02813	-5.06E-01
CNAG_07962	-5.80E-01
CNAG_00299	2.88E-01
CNAG_06396	-9.86E-01
CNAG_05273	-5.41E-01
CNAG_12558	-5.06E-01
CNAG_04463	3.39E-01
CNAG_06220	-7.13E-01
CNAG_01686	-4.16E-01
CNAG_03308	7.07E-01
CNAG_08011	3.13E-01
CNAG_02289	-2.91E-01
CNAG_07476	1.42E+00
CNAG_02280	-2.74E-01
CNAG_12841	9.58E-01
CNAG_06889	-4.23E-01
CNAG_06891	-3.90E-01
CNAG_02156	1.13E+00
CNAG_01247	-2.78E-01
CNAG_04325	3.56E-01
CNAG_02923	-5.84E-01
CNAG_03051	-1.49E+00
CNAG_01964	-4.83E-01
CNAG_07678	6.82E-01
CNAG_01103	-3.80E-01
CNAG_06574	-5.75E-01
CNAG_12562	-8.28E-01
CNAG_06240	1.10E+00
CNAG_05694	-2.22E-01
CNAG_03808	6.53E-01
CNAG_03446	-2.94E-01
CNAG_06746	4.03E-01
CNAG_12391	-7.63E-01
CNAG_01107	-2.22E-01
CNAG_12292	6.41E-01
CNAG_02260	-4.03E-01
CNAG_05407	5.57E-01
CNAG_04440	-3.06E-01
CNAG_00270	-4.49E-01
CNAG_05738	1.45E+00
CNAG_05889	1.61E+00
CNAG_03640	-4.75E-01
CNAG_00782	2.57E-01
CNAG_02187	2.28E-01
CNAG_00781	-6.36E-01
CNAG_07771	-3.45E-01
CNAG_12507	-1.37E+00
CNAG_02794	-2.58E-01
CNAG_00031	-2.05E-01
CNAG_07576	-4.19E-01
CNAG_04926	-6.99E-01
CNAG_01641	-2.78E-01
CNAG_06466	-2.87E-01
CNAG_02140	-3.05E-01
CNAG_05107	-5.29E-01
CNAG_04994	-5.94E-01
CNAG_02585	8.52E-01
CNAG_12492	-3.86E-01
CNAG_00082	1.44E-01
CNAG_12655	1.19E+00
CNAG_00454	-3.71E-01
CNAG_12254	-9.39E-01
CNAG_00111	-1.34E-01
CNAG_03310	-5.14E-01
CNAG_00369	-3.16E-01
CNAG_06349	4.91E-01
CNAG_02168	3.74E-01
CNAG_12483	-3.48E-01
CNAG_13021	-9.99E-01
CNAG_07991	-5.13E-01
CNAG_06426	-4.82E-01
CNAG_02729	4.52E-01
CNAG_03625	-2.80E-01
CNAG_01814	1.71E-01
CNAG_04289	2.26E-01
CNAG_06647	4.43E-01
CNAG_04259	-3.69E-01
CNAG_06516	-3.87E-01
CNAG_04449	2.53E-01
CNAG_12726	-1.09E+00
CNAG_04887	-4.63E-01
CNAG_00315	-1.29E+00
CNAG_01956	2.03E-01
CNAG_04627	-2.63E-01
CNAG_05994	-5.73E-01
CNAG_03264	-6.13E-01
CNAG_12864	-9.84E-01
CNAG_06440	-8.40E-01
CNAG_01947	2.91E-01
CNAG_00176	1.53E-01
CNAG_05227	4.55E-01
CNAG_00702	-2.09E-01
CNAG_13022	-8.67E-01
CNAG_07629	-8.71E-01
CNAG_04107	-4.05E-01
CNAG_03928	3.41E-01
CNAG_06123	-2.94E-01
CNAG_01824	3.10E-01
CNAG_05663	2.35E-01
CNAG_07777	-4.73E-01
CNAG_06365	7.38E-01
CNAG_00063	-4.25E-01
CNAG_12041	1.04E+00
CNAG_03335	-2.45E-01
CNAG_02765	-5.04E-01
CNAG_01884	-3.41E-01
CNAG_12988	-6.60E-01
CNAG_12517	-3.53E-01
CNAG_12420	-7.16E-01
CNAG_12853	-6.07E-01
CNAG_06759	-5.97E-01
CNAG_00252	3.58E-01
CNAG_06628	7.49E-01
CNAG_07502	-4.39E-01
CNAG_05771	4.15E-01
CNAG_00395	-1.84E-01
CNAG_05360	-3.75E-01
CNAG_03045	-5.26E-01
CNAG_05219	-5.23E-01
CNAG_03953	-3.01E-01
CNAG_04794	2.69E-01
CNAG_03301	-4.41E-01
CNAG_07392	-2.94E-01
CNAG_04785	-3.45E-01
CNAG_06697	5.06E-01
CNAG_05970	3.18E-01
CNAG_07163	-2.60E-01
CNAG_12745	-7.80E-01
CNAG_01679	-1.98E-01
CNAG_06500	7.35E-01
CNAG_05341	4.27E-01
CNAG_05098	2.27E-01
CNAG_07943	2.01E+00
CNAG_06509	8.94E-01
CNAG_03907	2.67E-01
CNAG_12192	-6.02E-01
CNAG_01664	3.62E-01
CNAG_03813	-3.48E-01
CNAG_00600	1.49E-01
CNAG_06710	-3.57E-01
CNAG_00129	1.10E+00
CNAG_05548	1.60E+00
CNAG_05132	-2.37E-01
CNAG_05818	1.01E+00
CNAG_02897	3.39E-01
CNAG_04962	2.55E-01
CNAG_05503	3.96E-01
CNAG_08023	5.25E-01
CNAG_05397	4.31E-01
CNAG_05376	9.43E-01
CNAG_00437	2.57E-01
CNAG_07347	5.27E-01
CNAG_00277	-3.22E-01
CNAG_03197	6.15E-01
CNAG_02702	1.60E-01
CNAG_06278	3.16E-01
CNAG_07496	-1.46E+00
CNAG_03912	-6.00E-01
CNAG_04000	-2.46E-01
CNAG_01981	-3.18E-01
CNAG_01070	8.85E-01
CNAG_00304	-4.06E-01
CNAG_06739	-2.66E-01
CNAG_00983	2.29E-01
CNAG_00851	-9.43E-01
CNAG_03039	2.93E-01
CNAG_00722	-6.37E-01
CNAG_02874	6.94E-01
CNAG_05898	-2.35E-01
CNAG_01356	7.50E-01
CNAG_05180	1.61E+00
CNAG_12807	-8.78E-01
CNAG_01087	4.59E-01
CNAG_00809	1.98E-01
CNAG_07619	-3.94E-01
CNAG_01608	4.02E-01
CNAG_06097	1.00E+00
CNAG_02318	3.01E-01
CNAG_01652	3.54E-01
CNAG_00143	-4.77E-01
CNAG_02094	2.29E-01
CNAG_01564	-3.65E-01
CNAG_05530	-4.64E-01
CNAG_03884	1.75E-01
CNAG_02332	-6.46E-01
CNAG_04551	-1.09E+00
CNAG_04877	-1.31E+00
CNAG_04043	-7.19E-01
CNAG_12665	-6.23E-01
CNAG_01135	6.13E-01
CNAG_07901	2.32E-01
CNAG_01756	-4.44E-01
CNAG_02071	5.78E-01
CNAG_04587	-4.81E-01
CNAG_06302	2.06E+00
CNAG_07669	5.39E-01
CNAG_05470	-3.44E-01
CNAG_00872	-3.87E-01
CNAG_04633	8.17E-01
CNAG_02086	-3.88E-01
CNAG_02254	6.19E-01
CNAG_04064	5.72E-01
CNAG_00936	1.30E+00
CNAG_05798	-4.19E-01
CNAG_12455	-1.24E+00
CNAG_02572	5.67E-01
CNAG_08005	6.63E-01
CNAG_04081	-3.05E-01
CNAG_07912	1.71E+00
CNAG_02198	-3.41E-01
CNAG_12018	-4.13E-01
CNAG_06666	1.92E+00
CNAG_00546	9.22E-01
CNAG_02673	-2.43E-01
CNAG_12789	-5.79E-01
CNAG_04360	-2.66E-01
CNAG_04777	-4.78E-01
CNAG_03921	-3.47E-01
CNAG_02833	-5.85E-01
CNAG_07443	1.37E+00
CNAG_01865	4.52E-01
CNAG_12177	-5.12E-01
CNAG_01233	4.49E-01
CNAG_02041	-2.97E-01
CNAG_05912	5.31E-01
CNAG_12902	8.17E-01
CNAG_00541	2.21E-01
CNAG_07655	-1.35E+00
CNAG_05173	-4.33E-01
CNAG_12786	9.37E-01
CNAG_01149	2.74E-01
CNAG_12350	-2.85E-01
CNAG_03852	5.32E-01
CNAG_00022	-5.43E-01
CNAG_05112	-2.47E-01
CNAG_12057	4.19E-01
CNAG_07898	4.92E-01
CNAG_12779	-5.27E-01
CNAG_05590	-1.00E+00
CNAG_04453	5.76E-01
CNAG_03493	5.28E-01
CNAG_04188	-2.97E-01
CNAG_04338	9.43E-01
CNAG_05028	-5.67E-01
CNAG_04499	4.19E-01
CNAG_06238	-7.97E-01
CNAG_05867	-5.71E-01
CNAG_06316	-1.67E-01
CNAG_13034	2.41E+00
CNAG_13195	-1.24E+00
CNAG_03271	-2.68E-01
CNAG_02675	2.72E-01
CNAG_07526	1.60E+00
CNAG_03150	-5.77E-01
CNAG_07029	6.85E-01
CNAG_05471	-2.06E-01
CNAG_05848	-1.68E-01
CNAG_06866	-4.38E-01
CNAG_02820	1.24E+00
CNAG_02076	-3.16E-01
CNAG_01063	-3.14E-01
CNAG_07736	7.87E-01
CNAG_07539	2.57E-01
CNAG_01690	-4.64E-01
CNAG_01588	6.56E-01
CNAG_12271	-1.32E+00
CNAG_01989	-3.08E-01
CNAG_03660	-2.07E-01
CNAG_05786	-2.33E-01
CNAG_01279	-3.36E-01
CNAG_05338	3.81E-01
CNAG_03669	1.10E+00
CNAG_00024	-4.85E-01
CNAG_01695	1.28E+00
CNAG_05933	5.29E-01
CNAG_04731	-4.92E-01
CNAG_07353	-1.87E-01
CNAG_04347	-9.01E-01
CNAG_05835	2.70E-01
CNAG_03991	-8.80E-01
CNAG_06836	2.80E+00
CNAG_01133	3.65E-01
CNAG_02566	3.75E-01
CNAG_02125	8.28E-01
CNAG_12447	8.66E-01
CNAG_07032	-4.90E-01
CNAG_05591	-3.24E-01
CNAG_02357	4.03E-01
CNAG_06055	4.25E-01
CNAG_02900	1.76E+00
CNAG_12923	1.73E+00
CNAG_00047	-4.17E-01
CNAG_01406	4.25E-01
CNAG_01547	1.70E-01
CNAG_02441	1.00E+00
CNAG_06222	-5.76E-01
CNAG_04891	6.68E+00
CNAG_06028	-2.81E-01
CNAG_03158	-2.46E-01
CNAG_06400	-3.07E-01
CNAG_05894	4.96E-01
CNAG_12570	1.10E+00
CNAG_00774	-3.75E-01
CNAG_12060	2.89E-01
CNAG_04039	7.48E-01
CNAG_01357	7.54E-01
CNAG_01486	-5.12E-01
CNAG_01540	7.07E-01
CNAG_08000	9.08E-01
CNAG_07354	-1.91E-01
CNAG_12472	-9.21E-01
CNAG_01883	1.33E+00
CNAG_05307	-3.81E-01
CNAG_07659	3.73E-01
CNAG_05558	7.20E-01
CNAG_01982	8.17E-01
CNAG_01030	2.70E-01
CNAG_04106	-8.98E-01
CNAG_00896	-6.12E-01
CNAG_02661	2.51E+00
CNAG_03389	-4.36E-01
CNAG_03196	-3.88E-01
CNAG_06031	1.04E+00
CNAG_00875	-3.94E-01
CNAG_12339	-4.19E-01
CNAG_00972	2.81E-01
CNAG_00185	2.35E-01
CNAG_04182	-4.19E-01
CNAG_06144	-5.42E-01
CNAG_02306	-2.28E-01
CNAG_06602	-3.37E-01
CNAG_06297	-7.42E-01
CNAG_02342	6.50E-01
CNAG_07595	2.13E-01
CNAG_02907	-2.76E-01
CNAG_05035	-7.03E-01
CNAG_04957	-3.00E-01
CNAG_04219	-3.00E-01
CNAG_02561	-1.36E+00
CNAG_06287	-3.19E-01
CNAG_05246	-4.46E-01
CNAG_06698	5.92E-01
CNAG_06085	1.53E+00
CNAG_05607	-5.90E-01
CNAG_01156	-1.17E-01
CNAG_01477	3.38E-01
CNAG_03534	2.43E-01
CNAG_03653	-4.09E-01
CNAG_12687	-1.03E+00
CNAG_02465	-3.25E-01
CNAG_06993	-3.42E-01
CNAG_04976	-2.83E-01
CNAG_03127	-4.09E-01
CNAG_04313	5.39E-01
CNAG_05015	6.78E-01
CNAG_02847	-2.83E-01
CNAG_02505	2.36E+00
CNAG_12704	3.92E-01
CNAG_01162	2.32E-01
CNAG_07752	-2.28E-01
CNAG_12896	-1.38E+00
CNAG_07416	-2.08E-01
CNAG_12932	1.35E+00
CNAG_01221	2.01E-01
CNAG_01085	-3.10E-01
CNAG_01300	-6.59E-01
CNAG_04869	3.07E-01
CNAG_12916	5.35E-01
CNAG_12692	8.01E-01
CNAG_04597	-2.71E-01
CNAG_12129	-5.28E-01
CNAG_12876	-4.19E-01
CNAG_03496	3.03E-01
CNAG_01344	3.28E-01
CNAG_07549	4.71E-01
CNAG_01555	-9.88E-01
CNAG_00301	8.15E-01
CNAG_00537	5.07E-01
CNAG_02716	4.23E-01
CNAG_02914	-4.17E-01
CNAG_01041	3.72E-01
CNAG_06676	-4.13E-01
CNAG_05773	6.84E-01
CNAG_03841	5.41E-01
CNAG_12433	7.64E-01
CNAG_01231	-3.69E-01
CNAG_05170	-5.04E-01
CNAG_02742	3.80E-01
CNAG_00754	-2.60E-01
CNAG_07471	1.82E+00
CNAG_01305	-4.52E-01
CNAG_07956	1.41E-01
CNAG_07836	-5.11E-01
CNAG_06918	3.04E+00
CNAG_02115	-3.52E-01
CNAG_06243	4.44E-01
CNAG_05182	2.87E-01
CNAG_02961	-2.93E-01
CNAG_04653	3.87E-01
CNAG_07600	-4.06E-01
CNAG_01914	-3.59E-01
CNAG_02657	-3.45E-01
CNAG_05096	-5.04E-01
CNAG_12001	5.90E-01
CNAG_04452	-2.74E-01
CNAG_01051	2.59E-01
CNAG_06552	1.99E-01
CNAG_01923	3.51E-01
CNAG_02382	-4.38E-01
CNAG_02722	-6.47E-01
CNAG_02862	4.53E-01
CNAG_03639	9.34E-01
CNAG_03204	1.10E+00
CNAG_05652	3.56E-01
CNAG_06411	4.65E-01
CNAG_02060	4.73E-01
CNAG_02396	3.14E-01
CNAG_02085	-3.70E-01
CNAG_06541	-4.37E-01
CNAG_03733	3.67E-01
CNAG_00736	2.15E-01
CNAG_04516	-5.53E-01
CNAG_02485	-1.79E-01
CNAG_06792	3.71E-01
CNAG_05289	-5.90E-01
CNAG_03540	1.79E-01
CNAG_01680	-1.26E+00
CNAG_05623	-6.88E-01
CNAG_01331	6.66E-01
CNAG_06612	5.68E-01
CNAG_04085	1.52E+00
CNAG_12667	2.49E+00
CNAG_01141	-2.98E-01
CNAG_12716	9.00E-01
CNAG_07372	-1.71E-01
CNAG_07362	-4.44E-01
CNAG_04411	3.13E-01
CNAG_01028	-3.49E-01
CNAG_01870	-2.65E-01
CNAG_04839	-2.92E-01
CNAG_03856	1.79E-01
CNAG_00768	4.18E-01
CNAG_06561	1.31E+00
CNAG_01387	-3.80E-01
CNAG_06983	-3.67E-01
CNAG_12399	-4.98E-01
CNAG_02216	-3.66E-01
CNAG_04394	5.19E-01
CNAG_12582	1.18E+00
CNAG_01576	2.70E-01
CNAG_02805	5.24E-01
CNAG_04093	-1.18E+00
CNAG_02749	4.44E-01
CNAG_03101	2.20E+00
CNAG_00517	-2.71E-01
CNAG_03288	2.10E-01
CNAG_01367	7.28E-01
CNAG_04544	-3.18E-01
CNAG_03869	4.14E-01
CNAG_12015	1.72E+00
CNAG_01704	1.19E+00
CNAG_00854	-5.10E-01
CNAG_05003	-3.33E-01
CNAG_00822	-2.78E-01
CNAG_02020	-2.39E-01
CNAG_05693	7.12E-01
CNAG_00870	-1.62E+00
CNAG_00363	-3.51E-01
CNAG_06036	-5.26E-01
CNAG_02016	1.98E+00
CNAG_04155	-5.50E-01
CNAG_04445	-4.50E-01
CNAG_00461	3.92E-01
CNAG_05079	-1.81E+00
CNAG_04087	5.33E-01
CNAG_03573	4.93E-01
CNAG_05100	2.68E-01
CNAG_01039	-1.98E-01
CNAG_00436	4.45E-01
CNAG_00030	-5.33E-01
CNAG_00862	-4.66E-01
CNAG_03361	-2.43E-01
CNAG_12753	1.32E+00
CNAG_13133	1.46E+00
CNAG_05497	-5.87E-01
CNAG_04404	-4.13E-01
CNAG_01078	-2.80E-01
CNAG_00067	-2.44E-01
CNAG_06114	4.57E-01
CNAG_06385	-5.72E-01
CNAG_05131	-2.75E-01
CNAG_00151	-2.17E-01
CNAG_04939	2.96E-01
CNAG_00357	-1.87E-01
CNAG_04519	-3.38E-01
CNAG_03213	-6.74E-01
CNAG_02452	3.67E-01
CNAG_12109	-8.51E-01
CNAG_01148	-5.11E-01
CNAG_03234	9.36E-01
CNAG_08016	2.30E-01
CNAG_00685	2.72E-01
CNAG_01007	-2.37E-01
CNAG_02664	-2.60E-01
CNAG_05676	2.25E+00
CNAG_02472	3.94E-01
CNAG_04855	-2.20E-01
CNAG_05707	9.08E-01
CNAG_01498	-6.06E-01
CNAG_06892	8.79E-01
CNAG_13125	-1.33E+00
CNAG_03564	-9.42E-01
CNAG_02496	4.35E-01
CNAG_00259	-3.41E-01
CNAG_02270	-9.19E-01
CNAG_05042	-4.42E-01
CNAG_00655	-5.76E-01
CNAG_00482	2.22E-01
CNAG_04678	2.76E-01
CNAG_05596	-5.53E-01
CNAG_03685	-3.28E-01
CNAG_03320	2.84E-01
CNAG_03764	7.67E-01
CNAG_03754	2.64E+00
CNAG_02937	3.19E-01
CNAG_04821	4.74E-01
CNAG_03427	2.67E-01
CNAG_06733	6.76E-01
CNAG_05697	5.78E-01
CNAG_04229	-2.45E-01
CNAG_07625	1.67E-01
CNAG_06343	-2.24E-01
CNAG_04443	-6.56E-01
CNAG_06658	1.91E+00
CNAG_01315	3.19E-01
CNAG_06703	7.97E-01
CNAG_04982	-4.12E-01
CNAG_05139	3.74E-01
CNAG_05576	-3.39E-01
CNAG_00374	1.27E+00
CNAG_03612	-3.94E-01
CNAG_04006	1.53E+00
CNAG_12791	-6.64E-01
CNAG_07739	2.81E-01
CNAG_07675	2.37E-01
CNAG_06922	-2.55E-01
CNAG_06373	-8.75E-01
CNAG_02089	8.81E-01
CNAG_04048	-2.79E-01
CNAG_02048	-8.56E-01
CNAG_05102	1.86E-01
CNAG_02690	-9.76E-01
CNAG_00484	-3.24E-01
CNAG_04775	-4.48E-01
CNAG_00609	-7.01E-01
CNAG_12801	-1.24E+00
CNAG_06103	2.97E-01
CNAG_06410	-1.77E-01
CNAG_03814	-3.97E-01
CNAG_03319	-3.04E-01
CNAG_04635	1.20E+00
CNAG_01014	1.01E+00
CNAG_12522	1.70E+00
CNAG_04041	-3.42E-01
CNAG_05632	9.57E-01
CNAG_05509	-6.64E-01
CNAG_12957	-3.49E-01
CNAG_05110	-5.22E-01
CNAG_13197	-1.05E+00
CNAG_02542	-7.82E-01
CNAG_02992	6.21E-01
CNAG_03867	4.68E+00
CNAG_05975	-3.15E-01
CNAG_02299	5.58E-01
CNAG_05379	-5.09E-01
CNAG_03120	2.87E-01
CNAG_05846	3.94E-01
CNAG_03827	5.11E-01
CNAG_04849	-3.00E-01
CNAG_00730	1.19E+00
CNAG_05316	-3.53E-01
CNAG_02666	1.12E+00
CNAG_07802	-7.54E-01
CNAG_03936	2.01E-01
CNAG_07000	-3.35E-01
CNAG_06314	-3.72E-01
CNAG_07307	-5.66E-01
CNAG_02879	-4.15E-01
CNAG_07535	-3.67E-01
CNAG_03363	-2.46E-01
CNAG_02984	-4.75E-01
CNAG_02338	-3.98E-01
CNAG_00568	1.73E+00
CNAG_12961	-9.18E-01
CNAG_04828	5.98E-01
CNAG_07701	-2.78E-01
CNAG_06184	3.26E-01
CNAG_00583	4.72E-01
CNAG_02000	-9.00E-01
CNAG_02230	-6.69E-01
CNAG_13008	-6.35E-01
CNAG_06218	6.09E-01
CNAG_01682	-1.80E-01
CNAG_02145	-4.13E-01
CNAG_04601	-2.88E-01
CNAG_00254	-6.33E-01
CNAG_03458	-4.77E-01
CNAG_12560	-8.53E-01
CNAG_12905	-6.54E-01
CNAG_12534	-7.55E-01
CNAG_04679	-3.73E-01
CNAG_01020	-3.06E-01
CNAG_01164	2.64E-01
CNAG_07988	3.26E-01
CNAG_05581	3.71E-01
CNAG_01420	3.56E-01
CNAG_05816	-3.94E-01
CNAG_04333	1.34E+00
CNAG_12737	-8.02E-01
CNAG_08018	2.24E-01
CNAG_01997	-7.96E-01
CNAG_04388	5.12E-01
CNAG_01519	7.03E-01
CNAG_01239	-8.14E-01
CNAG_12160	-1.47E+00
CNAG_07565	-4.09E-01
CNAG_03675	-4.69E-01
CNAG_01173	2.73E-01
CNAG_01993	4.45E-01
CNAG_04011	-7.13E-01
CNAG_06469	4.37E-01
CNAG_01182	-2.23E-01
CNAG_00902	-5.76E-01
CNAG_07402	4.18E-01
CNAG_07494	-3.32E-01
CNAG_04727	9.71E-01
CNAG_07349	-5.59E-01
CNAG_06016	5.70E-01
CNAG_05476	-2.64E-01
CNAG_01380	-3.70E-01
CNAG_13042	6.61E-01
CNAG_02412	-4.91E-01
CNAG_03198	-4.78E-01
CNAG_02421	-2.92E-01
CNAG_00984	-1.20E+00
CNAG_05292	-4.76E-01
CNAG_03805	5.85E-01
CNAG_06794	-3.11E-01
CNAG_04078	5.94E-01
CNAG_08020	3.75E-01
CNAG_02940	2.22E-01
CNAG_00056	2.94E-01
CNAG_12625	-3.72E-01
CNAG_00694	-1.81E-01
CNAG_12382	-1.22E+00
CNAG_03476	-5.43E-01
CNAG_13036	1.76E+00
CNAG_07578	5.03E-01
CNAG_06973	6.17E-01
CNAG_03279	3.82E-01
CNAG_04621	-9.04E-01
CNAG_04192	-3.61E-01
CNAG_13091	-5.17E-01
CNAG_06884	6.53E-01
CNAG_13201	-1.47E+00
CNAG_05220	-3.34E-01
CNAG_00785	-4.81E-01
CNAG_07812	9.45E-01
CNAG_04264	-2.95E-01
CNAG_00178	4.32E-01
CNAG_05251	-7.22E-01
CNAG_12511	-1.20E+00
CNAG_02771	4.16E-01
CNAG_01278	5.17E-01
CNAG_03793	-3.45E-01
CNAG_04763	4.74E-01
CNAG_02964	7.75E-01
CNAG_04800	-4.09E-01
CNAG_06614	3.15E-01
CNAG_13024	-6.14E-01
CNAG_00269	5.26E+00
CNAG_02511	5.01E-01
CNAG_12451	3.90E+00
CNAG_02798	-2.03E-01
CNAG_00248	2.87E-01
CNAG_07720	-2.00E-01
CNAG_03987	-2.18E-01
CNAG_07453	-3.01E-01
CNAG_01302	-4.34E-01
CNAG_00348	3.08E-01
CNAG_02169	1.14E+00
CNAG_00752	-2.05E-01
CNAG_12266	8.82E-01
CNAG_02239	2.40E-01
CNAG_00802	7.98E-01
CNAG_04969	2.46E-01
CNAG_05463	-4.34E-01
CNAG_04894	8.73E-01
CNAG_07627	4.17E-01
CNAG_01396	-2.67E-01
CNAG_05242	-1.61E-01
CNAG_12861	8.55E-01
CNAG_01011	9.59E-01
CNAG_00120	-4.67E-01
CNAG_04506	1.72E+00
CNAG_02100	2.71E-01
CNAG_05965	5.00E-01
CNAG_05566	-5.26E-01
CNAG_02323	-3.12E-01
CNAG_02929	2.69E-01
CNAG_02104	5.38E-01
CNAG_01847	-6.35E-01
CNAG_01541	4.95E-01
CNAG_07326	-4.75E-01
CNAG_03282	-4.35E-01
CNAG_12949	-9.32E-01
CNAG_12974	1.90E+00
CNAG_02057	3.00E-01
CNAG_00167	3.70E-01
CNAG_12082	-2.08E+00
CNAG_05628	5.28E-01
CNAG_01810	-6.92E-01
CNAG_12089	-1.67E+00
CNAG_06090	4.34E-01
CNAG_12216	1.21E+00
CNAG_00970	2.17E-01
CNAG_06507	1.90E+00
CNAG_02404	8.80E-01
CNAG_05725	-6.19E-01
CNAG_07695	-7.61E-01
CNAG_01470	-3.38E-01
CNAG_01643	4.21E-01
CNAG_07566	4.68E-01
CNAG_01822	-3.68E-01
CNAG_06174	-3.37E-01
CNAG_06386	-2.99E-01
CNAG_03269	-3.09E-01
CNAG_01102	-1.15E+00
CNAG_06716	-3.93E-01
CNAG_04686	2.55E-01
CNAG_01193	1.66E+00
CNAG_03966	6.94E-01
CNAG_03667	-6.60E-01
CNAG_00275	-1.54E+00
CNAG_04492	2.02E-01
CNAG_02182	-3.84E-01
CNAG_02540	-1.34E+00
CNAG_13185	-1.77E+00
CNAG_03053	-4.00E-01
CNAG_00780	5.73E-01
CNAG_05366	-2.02E-01
CNAG_05882	5.73E-01
CNAG_12644	9.08E-01
CNAG_06905	-7.03E-01
CNAG_04521	1.08E+00
CNAG_04315	-2.68E-01
CNAG_06131	-2.27E-01
CNAG_05892	-2.37E-01
CNAG_03141	-1.07E+00
CNAG_04579	-2.90E-01
CNAG_06583	4.93E-01
CNAG_03485	2.08E+00
CNAG_06453	-4.86E-01
CNAG_12021	-1.39E+00
CNAG_04108	-1.19E+00
CNAG_02189	7.28E-01
CNAG_03782	3.86E+00
CNAG_03115	4.13E-01
CNAG_07483	2.22E-01
CNAG_01240	2.83E-01
CNAG_03701	-4.76E-01
CNAG_05981	-2.92E-01
CNAG_00166	3.57E-01
CNAG_01770	3.84E-01
CNAG_02206	-1.19E+00
CNAG_05420	4.56E-01
CNAG_06927	-3.63E-01
CNAG_04920	-3.50E-01
CNAG_05532	-2.99E-01
CNAG_12128	-8.68E-01
CNAG_02529	-4.39E-01
CNAG_04986	-3.09E-01
CNAG_00089	-2.74E-01
CNAG_05386	-2.47E-01
CNAG_05065	-1.91E+00
CNAG_03789	-7.05E-01
CNAG_13118	9.13E-01
CNAG_04842	1.82E-01
CNAG_01296	3.26E-01
CNAG_01445	4.34E-01
CNAG_03583	2.00E-01
CNAG_00891	-2.70E-01
CNAG_02955	-4.31E-01
CNAG_05327	-1.62E-01
CNAG_06690	3.16E-01
CNAG_01798	2.10E-01
CNAG_02344	8.29E-01
CNAG_01702	5.78E+00
CNAG_03009	-5.10E-01
CNAG_00091	-1.20E+00
CNAG_04950	5.52E-01
CNAG_05283	-2.33E-01
CNAG_01057	-1.71E-01
CNAG_03387	-5.98E-01
CNAG_04626	3.78E-01
CNAG_06767	-2.06E-01
CNAG_05822	-3.20E-01
CNAG_03083	-6.19E-01
CNAG_05321	-3.86E-01
CNAG_02234	-3.21E-01
CNAG_02515	5.01E-01
CNAG_01946	-7.60E-01
CNAG_12835	1.26E+00
CNAG_06604	-2.60E-01
CNAG_04382	3.19E-01
CNAG_12161	-8.39E-01
CNAG_04844	-2.01E-01
CNAG_02136	-5.72E-01
CNAG_03655	3.57E-01
CNAG_12440	-1.87E+00
